Date/Time,ABBEY DRIVE FLOW,ANNIESLAND ROAD FLOW,BALDWIN AVE FLOW,BALMORAL STREET FLOW,BLAIRDARDIE ROAD FLOW,BROOMHILL DRIVE FLOW,BUNHOUSE DMA,CAIRNTOUL DRIVE FLOW,CHAMBERLANE ROAD PCC FLOW,CLARENCE DRIVE FLOW,CROSS PARK DMA FLOW,CROWN ROAD NORTH DOWNSTREAM,CULLEN PACKAGING 1 FLOW,CULLEN PACKAGING MAIN FLOW,DANES CRESCENT DMA FLOW,DAWSHOLM RECYCLING FLOW,DUMBARTON RD EXPORT Z0046D01 FLOW,DUMBARTON ROAD THORNWOOD DRIVE,DYKE ROAD,EDZELL STREET DOWNSTREAM,ERISKA AVE FLOW,FORTH ROAD Z0330D04 FLOW,FULTON STREET,GARTNAVEL HOSPITAL 80MM FLOW,GARTNAVEL HOSPITAL SINGLE FLOW,GLASGOW UNI FLOW,GLASGOW UNI JOSEPH BLACK FLOW,GLENKIRK DR Z0313D03 FLOW,ILAY AVENUE FLOW 1,KELVINHAUGH STREET FLOW,LAWRENCE STREET FLOW,LINCOLN AVENUE,M4 ANNIESLAND CROSS TRUNK MAIN METER,MILNGAVIE DSR 2006 NS569753 AUCH M4 MAIN FLOW,MOORHOUSE AVENUE FLOW,OLD DUMBARTON RD FLOW,ORMINSTON AVENUE FLOW,PARTICK DMA PRV FLOW,PARTICKHILL RF FLOW,SPEIRSHALL CLOSE PRV FLOW,SUCHIEHALL ST Z0332D13 FLOW,UNIVERSITY AVENUE FLOW,WHITECROOKS STREET FLOW,WHITTINGHAM DRIVE FLOW,WOODCROFT AVENUE FLOW,YORKHILL A E FLOW,MILNGAVIE DSR 2006 NS569753 AUCH M3 MAIN FLOW,MERKLAND STREET DMA ,CROW ROAD TM PRV ,M4 DRYMEN ROAD TM,M4 DUMBARTON RD DERBY,MILNGAVIE DSR INLET (MILNGAVIE CWT),MILNGAVIE DSR INLET (BALMORE CWT)
18/07/2022 11:15,8.22,17.63,9.28,7.37,14.32,7.62,4.4,18.66,5.27,10.44,8,7.26,0,0.37,5.81,0,33.02,16.06,16.76,15.8,27.21,9.16,31.43,0.96,3.63,3.43,0.49,12.31,5.7,6.53,14.01,22.71,170.45,419.13,13.02,9.77,12.98,7.59,11.83,75.16,7.28,5.92,17.52,15.42,8.09,0.63,-373.57,0,0,0,0,0,0
18/07/2022 11:30,7.3,18.19,9.37,7.18,15.31,7.41,4.93,16.93,5.81,11.32,8.27,6.76,0,0.33,5.97,0.04,30.23,16.41,16.87,16.06,24.37,9.03,30.53,0.87,3.56,2.98,0.51,13.76,5.1,5.32,13.11,19.24,190.96,423.44,12.59,10.16,12.83,8.28,13.54,70.86,7.22,5.92,18.08,15.14,8.67,0.6,-373.57,0,0,0,0,0,0
18/07/2022 11:45,7.08,18.58,9.01,6.84,12.41,7.51,4.88,13.14,5.48,10.56,8.1,7.12,0,3.12,5.69,0.13,26.72,17.4,16.87,16.66,20.56,9.59,30.93,0.97,3.68,3.34,0.5,13.08,7.3,7.54,12.87,21.1,58.76,432.53,11.01,9.36,13.48,8.34,13.58,68.22,6.39,8.34,17.4,13,8.33,0.52,-373.57,0,0,0,0,0,0
18/07/2022 12:00,7.33,18.24,9.08,7.28,11.43,7.34,4.84,14.1,5.3,10.2,7.66,7.5,0,2.5,5.26,0.06,26.1,16.63,15.43,16.87,22.34,9.34,28.86,0.91,6.94,2.88,0.53,12.74,6.54,5,12.89,19.89,213.76,440.18,10.34,8.78,12.91,8.03,12.77,66.36,6.33,9.61,17.32,14.94,7.72,0.46,-373.57,0,0,0,0,0,0
18/07/2022 12:15,6.54,18.6,9.51,7.74,11.43,8.77,4.6,20.9,5.57,9.44,8.48,6.57,0,4.21,5.36,0.11,27.78,20.42,15.74,15.89,28.02,9.06,31.42,0.86,3.93,3.23,0.53,13.18,7.54,6.17,13.89,17.92,139.25,427.27,10.82,8.98,12.81,7.87,12.54,65.09,6.73,7.23,17.22,11.2,7.48,0.89,-373.57,0,0,0,0,0,0
18/07/2022 12:30,7.02,18.49,9.59,6.98,11.63,11.14,4.59,13.43,4.36,10.32,7.77,6.28,0,0.62,5.27,0.07,25.86,21.12,15.22,15.39,19.73,10.2,30.66,1.03,2.88,2.82,0.57,13.61,5.81,6.32,13.34,17.91,132.41,413.87,10.6,9.2,13.26,6.59,10.77,65.61,6.96,5.7,16.72,10.14,7.68,1.19,-373.57,0,0,0,0,0,0
18/07/2022 12:45,6.71,18.09,9.18,8.22,11.13,12.73,5.03,15.97,4.23,10.63,7.56,6.2,0,0.26,5.22,0.03,27.59,25.06,14.67,15.58,21.8,9.31,29.29,1.1,2.62,3.06,0.63,13.04,5.61,6.11,12.51,20.24,136.4,401.44,10.76,10.3,13.41,8.37,12.44,61.17,7.21,5.68,16.49,9.96,7.68,1.19,-373.57,0,0,0,0,0,0
18/07/2022 13:00,6.87,18.6,9.16,7.1,15.14,14.86,4.49,11.93,3.73,9.91,6.73,6.74,0,0.26,4.51,0.04,23.69,21.62,14.38,16.52,18.58,8.9,29.86,0.99,7.69,2.9,0.63,11.68,5.32,6.03,12.49,19.86,234.98,391.87,11.04,9.41,13.52,7.43,12.56,61.21,6.22,5.59,15.49,15.38,8.01,1.16,-373.57,0,0,0,0,0,0
18/07/2022 13:15,6.97,17.84,9.6,7.29,12.86,11.58,5.03,18.86,3.84,9.1,7.04,6.54,0,0.78,4.19,0.02,23.47,19.59,14.69,16.68,27.07,9.14,29.04,0.87,3.53,3.1,0.64,12.24,4.92,4.54,12.23,15.21,129.42,412.44,11,10.16,12.82,7.68,11.9,60.76,5.96,6.41,14.38,10.59,8.42,0.91,-373.57,0,0,0,0,0,0
18/07/2022 13:30,7.1,17.53,8.76,6.76,11.51,8.67,4.38,19.43,4,9.32,7.46,5.71,0,6.14,4.01,0.02,28.21,16.56,15.31,15.11,26.32,9.16,28.54,0.83,3.5,3.1,0.66,11.37,8.78,6.13,12.92,18.96,123.01,388.05,10.83,9.84,13.32,7.72,12.42,65.92,6.3,8.94,13.2,11.09,7.78,0.8,-373.57,0,0,0,0,0,0
18/07/2022 13:45,6.98,17.61,8.81,7.49,12.87,6.62,4.73,12.9,3.31,9.09,7.03,6.28,0,2.72,4.16,0.04,27.83,15.31,14.86,15.09,19.51,7.99,26.03,0.97,4.71,4.37,0.63,11.69,6.63,4.74,11.48,19.13,201.79,398.57,10.44,9.72,13.81,6.19,10.57,61.74,6.52,8.8,14.06,11.93,6.73,0.66,-373.57,0,0,0,0,0,0
18/07/2022 14:00,6.74,18.09,8.1,7.5,11.39,6.53,4.64,14.4,2.93,8.7,6.93,5.08,0,0.46,4.37,0.01,27.78,15.56,15.34,14.39,21.46,8.28,25.97,1.06,7.17,2.84,0.67,11.4,5.01,6.4,11.14,17.53,138.97,384.22,9.9,10.03,13.46,7.58,11.21,61.62,6.52,6.1,15.36,13.51,6.6,0.52,-373.57,0,0,0,0,0,0
18/07/2022 14:15,7.69,17.18,8.19,6.32,11.33,7.02,5,11.32,3.68,9.44,6.86,5.42,0,0.39,4.1,0.01,23.48,16.92,14.5,13.66,17.67,8.37,25.74,1.01,3.8,2.83,0.68,11.24,4.52,4.54,11.69,15.89,206.49,369.87,10.07,9.72,12.46,6.31,10.5,60.07,6.6,5.83,14.49,10.04,6.47,0.46,-373.57,0,0,0,0,0,0
18/07/2022 14:30,6.98,17.21,8.16,5.84,12.27,9.08,4.37,18.78,4.27,8.83,6.5,5.26,0,0.87,3.88,0.07,26.04,18,13.77,14.32,25.06,8.24,25.47,0.93,3.98,2.64,0.7,10.98,4.66,5.06,11.63,16.96,170.31,371.78,10.24,9.63,13.22,6.06,9.29,60.27,5.72,6.3,15.57,9.51,7.06,0.81,-373.57,0,0,0,0,0,0
18/07/2022 14:45,6.1,17.18,7.74,5.9,11.26,8.82,4.68,10.83,4.53,8.81,5.96,5.22,0,0.52,4.31,0.22,23.9,17.21,13.89,13.14,17.03,7.57,25.02,0.97,5.31,2.8,0.71,11.04,4.4,7.86,11.43,20,117.03,358.39,9.6,8.76,13.83,6.61,9.52,57.72,6.5,6.07,14.48,11.22,7.03,1.18,-373.57,0,0,0,0,0,0
18/07/2022 15:00,6.1,17.92,9.11,5.64,10.72,9.17,4.19,10.01,5.07,8.84,5.94,5.22,0,0.47,4.99,0.39,21.53,18.13,13.17,13.24,16.41,7.54,27.8,0.94,4.11,3.36,0.76,11.5,4.5,7.48,11.04,19.21,85.26,362.22,10.11,9.21,12.43,5.89,10.32,55.9,5.56,8.67,13.76,10.17,6.01,1.2,-373.57,0,0,0,0,0,0
18/07/2022 15:15,6.16,16.36,8.3,5.21,10.48,8.73,4.5,15.16,3.96,8.33,5.92,5.04,0.01,0.54,4.38,0.21,26.27,15.32,13.41,12.6,22.26,7.09,25.89,0.98,4.78,3.47,0.79,10.71,4.48,7.86,11.14,19.73,152.21,359.35,10.39,8.82,12.37,5.81,9.48,57.76,5.27,8.67,13.81,10.77,6.77,1.17,-373.57,0,0,0,0,0,0
18/07/2022 15:30,5.84,16.2,7.72,5.46,10.41,8.23,4.8,10.97,3.72,8.19,5.38,4.01,0.02,0.72,4.13,0.09,22.06,15.53,12.12,13.71,18.5,6.52,24.3,0.99,8.43,2.89,0.88,11.4,4.66,4.51,11.2,15.77,37.25,366.04,10.67,8.08,12.19,6.54,10.51,54.69,5.56,7.49,13.73,14.74,6.96,1,-373.57,0,0,0,0,0,0
18/07/2022 15:45,5.73,16.2,7.49,5.58,11.38,7,4.16,14.99,3.3,8.44,5.91,4.44,0,0.62,3.94,0,22.23,15.1,12.52,14.18,22.97,7.01,25.22,0.92,7.44,3.52,0.86,10.14,4.46,6.19,11.17,12.64,38.11,363.65,10.52,9.2,12.4,5.9,9.73,56.54,5.47,7.93,13.74,13.33,6.68,0.77,-373.57,0,0,0,0,0,0
18/07/2022 16:00,6.11,16.07,7.17,6.14,10.77,6.73,4.58,14.52,3.62,7.93,6.07,4.6,0.02,3.28,4.03,0.08,24.19,13.54,13.1,13.26,21.69,6.89,25.39,0.87,6.64,3.17,0.83,10.71,6.27,8.52,11.07,13,157.91,356.48,10.27,9.07,11.98,5.86,9.36,57.16,5.39,7.06,14.88,12.43,5.8,0.6,-373.57,0,0,0,0,0,0
18/07/2022 16:15,6.43,16.42,6.67,5.79,12.06,6,4.58,15,3.21,7.48,6.01,3.87,0,3.87,3.98,0,24.19,13.18,13.08,12.14,21.56,7.39,24.36,0.97,10.1,3.43,0.79,10.14,7.49,4.09,10.41,16.36,194.1,369.39,11.1,8.59,11.12,6.22,10.28,58.29,5.84,7.04,14.78,15.44,6,0.52,-373.57,0,0,0,0,0,0
18/07/2022 16:30,6.2,15.6,7.17,5.84,10.78,5.24,4.59,13.99,3.27,9.04,6.24,4.99,0,8.96,4.41,0.07,21.29,13.39,13.61,11.83,20.4,7.22,24.86,0.84,7.14,2.83,0.76,10.31,10.54,3.86,9.91,16.66,150.22,371.31,11.39,8.72,10.67,5.58,9.68,59.11,5.6,6.98,14.8,13.76,6,0.49,-373.57,0,0,0,0,0,0
18/07/2022 16:45,5.96,15.68,7.54,5.62,10.68,5.16,4.72,17.49,2.61,8.56,6.18,2.73,0,4.2,4.29,0,21.74,12.31,13.64,12.6,24.41,7.32,25.19,0.84,8.86,3.13,0.76,11.69,7.77,7.64,10.29,14.53,103.92,348.83,11.87,6.77,11.6,6.33,9.39,58.79,5.38,8.77,14.67,18.52,5.84,0.44,-373.57,0,0,0,0,0,0
18/07/2022 17:00,5.87,16.36,7.03,5.71,10.44,7.64,4.8,10.33,3.58,9.41,5.71,4.51,0,4.77,4.51,0,22.64,18.92,13.83,13.39,17.58,8.08,25.97,0.76,7.06,2.73,0.82,11.59,7.73,6.94,10.67,15.71,117.74,371.31,11.32,8,11.44,5.99,10.18,61.11,5.72,6.64,14.19,15.71,5.98,0.64,-373.57,0,0,0,0,0,0
18/07/2022 17:15,6.27,16.3,7.44,6.49,12.84,11.6,5.08,14.43,4.52,9.11,6.39,4.99,0,5.37,4.31,0,23.26,19.88,13.81,12.76,21.56,8.53,25.19,0.29,3.17,2.91,0.87,11.6,8.22,4.09,11.16,15.01,120.59,368.91,11.31,6.59,11.02,6.73,9.97,58.71,6.23,6.6,15.67,9.07,6.61,1.18,-373.57,0,0,0,0,0,0
18/07/2022 17:30,6.44,16.62,8.52,6.21,10.77,9.71,4.88,10.86,3.47,9.89,7.04,4.69,0,3.56,4.13,0,22.8,14.87,13.62,12.87,17.2,8.28,26,0.38,7.74,3.19,0.88,10.88,6.89,2.68,11.27,16.52,97.37,377.04,10.18,7.7,10.47,6.83,10.89,59.57,6.24,6.71,15.54,14.22,6.51,1.2,-373.57,0,0,0,0,0,0
18/07/2022 17:45,6.41,17.01,7.8,6.57,13.3,7.76,4.71,15.38,3.44,9.67,7.27,5.11,0,3.51,4.44,0,23.61,15.61,13.92,12.9,23.18,8.04,26.76,0.01,2.98,3,0.87,10.81,7.96,0.97,10.57,15.07,143.67,388.05,10.66,7.71,12.18,5.88,10.4,57.79,6.24,6.39,15.96,8.8,6.37,1.16,-373.57,0,0,0,0,0,0
18/07/2022 18:00,5.79,16.76,7.84,6.36,11.93,7.22,4.48,16.46,3.84,10.09,7.07,5.23,0,4.72,4.83,0,22.67,15.38,13.9,13.16,22.56,8.52,27.29,0,3.27,2.76,0.88,11.16,8.24,2.94,10.73,14.4,157.49,382.31,9.82,7.3,11.52,6.07,10.91,58.31,6.23,5.72,16.89,8.54,6.83,0.86,-373.57,0,0,0,0,0,0
18/07/2022 18:15,6.63,17.5,7.92,6.37,12.27,7.18,4.51,11.6,3.79,10,6.48,5.49,0,6.17,4.69,0.01,22.59,15.6,13.48,14.38,17.46,9.33,26.18,0.11,3.41,2.67,0.87,11.44,9.36,6.61,11.52,14.32,122.3,383.74,10.86,8.96,12.47,6.93,11.96,57.93,5.94,7.06,15.86,8.68,6.7,0.63,-373.57,0,0,0,0,0,0
18/07/2022 18:30,7.66,17.31,7.16,6.07,11.79,7.48,4.58,14.82,4.63,9.74,6.83,5.16,0,0.7,5.29,0,22.69,17.19,14.56,15.07,20.67,8.7,26.74,0.22,6.89,3.14,0.88,11.71,5.91,4.41,11.22,17.12,137.4,406.22,10.32,8.54,12.56,6.83,11.47,59.63,5.8,7.81,15.14,12.46,6.97,0.54,-373.57,0,0,0,0,0,0
18/07/2022 18:45,7.58,18.72,7.24,5.61,12.6,10.63,4.43,17.26,4.84,10.79,6.84,5.27,0,0.71,5.38,0,23.83,18.56,14.61,14.19,24,9.24,27.6,0.14,3.19,3.48,0.74,12,5.42,5.76,11.49,9.96,152.93,383.26,10.02,9.63,11.21,6.32,11.03,59.23,5.76,6.48,14.13,8.26,7.14,0.47,-373.57,0,0,0,0,0,0
18/07/2022 19:00,6.39,17.46,7.8,5.64,14.28,10.28,4.69,16.04,5.3,10.37,6.62,5.26,0,1.37,5.44,0,21.72,19.62,15.51,14.36,23.44,9.3,28.06,0.28,3.29,2.87,0.72,11.49,5.91,4.96,11.14,17.42,156.06,387.57,9.08,8.43,10.6,7.03,12.18,59.27,5.92,5.49,15.28,8.94,6.97,0.4,-373.57,0,0,0,0,0,0
18/07/2022 19:15,6.91,18.17,7.4,5.99,14.98,11.22,4.51,19.64,5.48,10.16,7.02,5.43,0,1.18,5.07,0,26.57,18.17,14.89,15.09,24.76,9.43,28.72,0.12,3.9,2.67,0.68,11.78,7.37,5.61,11.49,15.91,170.45,406.22,10.51,8.94,12.52,6.51,11.53,61.54,6.22,5.34,15.81,8.98,7.14,0.33,-373.57,0,0,0,0,0,0
18/07/2022 19:30,6.59,18.42,8.37,5.46,15.23,8.82,4.42,14.27,5.53,10.69,7.02,5.49,0,2.63,4.68,0,23.88,16.81,14.8,15.52,19.72,10.23,30.62,0,3.63,2.62,0.68,11.39,7.46,8.1,11.22,16.8,158.77,407.66,10.07,7.97,12.94,6.88,11.17,61.84,6.21,5.42,16.17,10.16,6.84,0.33,-373.57,0,0,0,0,0,0
18/07/2022 19:45,7.07,18.8,8.89,5.78,13.44,8.07,4.53,11.81,5.09,10.97,6.5,5.93,0,0.71,4.34,0,21.48,16.17,15.37,14.66,17.78,10.29,31.37,0,7.34,2.83,0.66,12.03,5.78,7.86,11.98,15.87,165.61,401.44,10.16,8.39,12.7,6.26,11.71,59.19,5.99,5.42,14.23,13.92,7.41,0.31,-373.57,0,0,0,0,0,0
18/07/2022 20:00,6.41,18.87,8.33,5.86,13.47,7.18,4.6,18.44,6.12,10.29,7.17,6.6,0,0.82,5.01,0,19.36,17.3,14.38,14.88,23.79,10.39,30.46,0,2.84,2.72,0.66,11.64,6.18,7.18,11.32,13.6,114.04,388.05,10.53,7.79,12.11,7.11,11.46,62.61,6.43,7.64,13.1,10,8.33,0.27,-373.57,0,0,0,0,0,0
18/07/2022 20:15,6.5,19.34,8.56,6.68,12.69,7.01,4.51,12.41,5.49,9.98,7.17,6.23,0,0.76,5.09,0,21.41,17.33,14.72,15.21,19.24,10.06,30.12,0,2.94,2.56,0.62,11.82,5.87,5.17,10.99,11.28,114.89,390.44,9.79,9.83,10.79,7.87,11.67,63.74,7.02,6.09,13.73,10.72,8.29,0.26,-373.57,0,0,0,0,0,0
18/07/2022 20:30,6.24,19.56,7.38,6.63,12.44,7.87,4.86,14.23,4.02,11.06,6.79,5.87,0,0.76,5.47,0,21.24,17.53,14.46,16.59,21.21,10.01,29.18,0,3.32,2.58,0.63,12.09,5.9,7,11.12,11.63,127.71,397.61,9.61,8.33,10.86,7.68,11.59,62.48,6.13,4.99,14.21,9.57,8.1,0.24,-373.57,0,0,0,0,0,0
18/07/2022 20:45,6.62,19.59,7.48,5.98,13.94,8.48,4.67,11.54,5.5,11.31,7.04,5.76,0,0.69,5.51,0,20.34,18.06,13.83,15.99,18.19,10.39,29.87,0.1,2.73,2.72,0.61,10.59,5.47,8.84,11.4,17.13,92.38,379.44,9.46,9.08,10.33,7.63,11.84,64.21,6.27,4.8,14.06,9.8,8.21,0.23,-373.57,0,0,0,0,0,0
18/07/2022 21:00,6.23,18.88,7.5,5.73,14.22,9.43,4.78,15.44,4.63,11.46,6.52,5.53,0,0.69,5.93,0,20.42,18.52,13.68,15.12,22.11,8.81,29.88,0,3.24,2.57,0.58,12.03,6.44,6.26,11.88,16.49,147.37,409.09,8.64,8.84,10.72,7.23,12.99,54.94,6.29,4.98,13.77,10.03,8.67,0.27,-373.57,0,0,0,0,0,0
18/07/2022 21:15,7.01,18.26,7.53,5.3,13.03,9.36,4.54,18.29,4.77,11.2,6.79,5.53,0,2.17,5.21,0.01,19.64,18.99,13.57,12.56,25.64,8.78,27.06,0,3.33,2.43,0.57,11.87,6.39,7.39,12.01,15.66,129.42,382.78,9.07,9.31,11.84,7.49,12.11,53.08,6.6,4.89,13.69,9.49,8.26,0.87,-373.57,0,0,0,0,0,0
18/07/2022 21:30,6.66,18.04,6.74,5.18,10.87,9.99,4.76,12.61,4.42,10.93,6.82,5.76,0,0.96,4.29,0,19.32,17.52,12.52,12.26,18.3,7.77,26,0,4.48,3.26,0.56,12.42,5.49,7.72,12.22,15.4,112.47,360.54,9.46,9.52,11.33,6.32,11.26,52.92,6.61,6.4,14.08,10.73,8.33,1.16,-373.57,0,0,0,0,0,0
18/07/2022 21:45,6.39,17.1,6.64,5.52,11.27,7.13,4.73,13.47,3.2,10.66,6.82,6.28,0,0.82,4.49,0,17.82,16.28,11.99,12.58,19.53,7.51,25.01,0,5.07,2.58,0.56,12.14,5.16,8.41,12.69,15.28,104.07,354.56,9.08,8.81,11.8,5.77,10.57,48.1,7.12,7.23,12.44,14.08,8.33,0.96,-373.57,0,0,0,0,0,0
18/07/2022 22:00,5.38,17.7,7.04,5.01,11.82,7.09,4.97,15.16,2.9,11.1,6.28,5.26,0,0.57,4.94,0,17.39,16.77,11.34,12.52,19.89,7.08,26.91,0.04,3.06,2.69,0.54,10.74,4.91,4.97,11.9,9.41,94.81,360.78,7.87,9.31,11.21,6.01,10.28,47.2,6.9,5.36,11.86,13.08,7.88,0.7,-373.57,0,0,0,0,0,0
18/07/2022 22:15,6.2,18.14,6.8,4.77,11.43,8.88,4.53,16.09,3.21,11.19,6.17,5.99,0,0.51,5.18,0,18.23,18.71,11.94,13.22,20.83,7.06,27.04,0.01,2.71,2.51,0.52,10.03,4.89,6.7,12.16,0.66,80.13,347.87,8.19,8.89,11.57,6.99,11.52,50.16,7.58,4.6,12.47,12.13,7.1,0.53,-373.57,0,0,0,0,0,0
18/07/2022 22:30,5.86,18.18,6.71,4.64,12.81,8.67,4.83,12.33,4.08,11.59,7.18,6.06,0,0.52,5.01,0,17.76,17.18,12.04,11.69,17.14,6.39,25.54,0.62,3.11,2.42,0.53,11.68,4.74,8.94,11.1,16.61,106.91,346.91,8.06,10.84,10.7,6.62,10.82,49.67,7.13,5.68,11.81,8.93,7.38,0.48,-373.57,0,0,0,0,0,0
18/07/2022 22:45,5.2,17,6.1,5,9.34,9.34,4.79,8.52,3.37,10.58,6.83,5.44,0,0.54,4.22,0,16.08,18.41,10.62,11.79,12.94,5.36,23.44,0.37,3.02,2.6,0.5,10.61,4.52,6.04,10.6,14.68,76.71,312.47,7.09,9.43,10.97,6.22,10.72,41.7,6.56,4.82,10.89,9.53,7.29,0.42,-373.57,0,0,0,0,0,0
18/07/2022 23:00,5.6,16.24,5.48,4.23,9.39,10.52,4.78,8.27,3.96,10.39,6.52,5.74,0,0.56,3.62,0,14.39,19.27,8.22,12.27,12.66,5.72,20.43,0,2.59,2.63,0.52,9.61,4.1,6.09,10.57,12.49,92.1,328.74,6.58,9.26,8.76,5.97,10.66,39.19,6.27,4.68,9.67,8.22,7.01,0.38,-373.57,0,0,0,0,0,0
18/07/2022 23:15,5.67,15.49,5.09,4.02,10.52,11.03,4.62,16.91,3.74,9.32,6.09,5.4,0,3.46,3.17,0,13.79,19.12,7.83,11.46,21.29,4.6,18.43,0,4.62,2.39,0.5,9.36,6.34,5.83,10.36,12.44,97.23,301.95,6.12,9.54,8.43,5.79,9.42,32.56,5.53,5.49,8.89,10.77,7.24,0.32,-373.57,0,0,0,0,0,0
18/07/2022 23:30,4.03,15.62,4.82,4.44,8.88,10.02,4.71,9.23,1.78,8.39,5.96,5.06,0.36,7.06,2.88,0,10.81,16.6,6.57,10.28,13.21,4.67,17.4,0,6.16,2.4,0.48,8.39,8.49,5.71,10.01,12.17,53.35,272.3,5.76,8.23,7.48,6.03,8.92,31.28,5.88,6.47,7.96,12.21,7.44,0.3,-373.57,0,0,0,0,0,0
18/07/2022 23:45,3.17,15.02,4.24,4.14,8.16,6.89,4.41,9.99,0.77,8.18,5.99,3.82,0.11,0.8,3.37,0,10.59,15.82,6.51,9.47,13.42,4.71,16.27,0,9.11,2.54,0.47,8.82,3.46,5.67,9.23,12.86,86.83,260.34,5.9,8.94,7.38,5.14,8.73,30.23,4.87,4.51,7.51,15.29,7.16,0.3,-373.57,0,0,0,0,0,0
19/07/2022 00:00,2.91,14.11,3.9,4.19,7.18,7.97,4.38,5.88,1.12,7.89,5.3,3.49,0,0.63,2.67,0,10.34,17.1,6.26,8.81,9.19,4.09,14.99,0,6.24,2.69,0.49,7.81,3.13,6.11,8.62,15.76,55.92,256.51,5.34,7.83,6.63,4.84,7.73,28.91,4.89,4.9,6.79,12.36,6.24,0.27,-373.57,0,0,0,0,0,0
19/07/2022 00:15,3.04,13.19,3.82,3.64,9.56,9.74,3.88,5.59,0.3,7.43,5.21,2.78,0,0.54,2.42,0,9.28,16.76,6.02,8.98,8.4,3.62,14.48,0,5.24,2.39,0.47,7.57,2.82,4.58,8.53,11.14,67.03,225.66,4.44,8.76,6.48,4.14,6.46,26.14,4.23,4.37,6.11,10.79,5.46,0.24,-373.57,0,0,0,0,0,0
19/07/2022 00:30,2.59,12.29,3.39,3.83,7.13,9.37,4.27,13.28,0.12,7.04,4.98,3.42,0,0.5,2.18,0,9.11,18.49,5.57,9.4,16.68,3.69,12.78,0.11,2.71,3.02,0.48,6.86,2.37,6.06,7.5,11.83,56.49,210.6,3.96,7.73,5.76,4.04,6.54,24.74,3.82,4.82,5.76,7.43,5.14,0.23,-373.57,0,0,0,0,0,0
19/07/2022 00:45,2.41,11.09,3.5,3.58,8.18,12.06,4.16,6.67,0.23,6.17,4.67,3.34,0,0.53,2.01,0,8.5,17.9,5.23,8.19,8.83,3.54,12.58,0,2.74,2.7,0.47,6.24,2.17,6.14,7.23,7.1,71.3,204.86,3.79,8.2,5.22,3.69,5.9,22.39,3.6,4.6,5.51,7,4.41,0.23,-373.57,0,0,0,0,0,0
19/07/2022 01:00,2.26,10.16,3.54,2.77,6.29,9.91,4.34,11.6,0.4,5.21,4.38,2.49,0,0.56,2.09,0,7.84,12.09,4.84,7.44,14.17,3.3,11.87,0,3.44,2.8,0.48,6.32,2.12,3.81,7.12,5.69,49.65,190.51,3.34,7.63,5.16,3.49,5.33,21.24,3.41,6.01,5.31,7.58,3.61,0.22,-373.57,0,0,0,0,0,0
19/07/2022 01:15,2.3,9.79,3.06,2.73,6.12,3.97,3.82,4.09,0.31,4.87,4.32,2.69,0,3.09,1.96,0,7.89,9.67,4.72,7.47,6.12,2.38,11.26,0,2.43,2.39,0.48,6.04,3.83,5.1,6.81,5.46,42.38,177.6,3.34,7.87,5.33,3.61,5.58,21.23,3.22,6.18,5.06,9.99,3.76,0.2,-373.57,0,0,0,0,0,0
19/07/2022 01:30,2.07,9.5,2.9,2.4,6.02,3.84,4.12,4.73,0.52,4.86,3.93,2.44,0.14,0.64,1.91,0.01,7.3,8.91,4.49,7.36,6.58,2.41,11.2,0,1.87,2.39,0.47,5.67,2.08,3.1,6.39,5.96,39.25,176.16,2.92,6.22,4.91,3.67,5.13,19.8,3.03,4.33,4.89,8.8,3.16,0.43,-373.57,0,0,0,0,0,0
19/07/2022 01:45,2.14,9.67,2.7,3.01,7.13,3.32,3.81,7.76,0.31,4.7,3.54,2.53,0,0.79,1.72,0,7.33,8.61,4.48,7.26,9.5,2.37,10.84,0,2.1,2.39,0.48,5.56,2.09,4.57,6.14,10.02,73.3,183.1,2.97,5.71,4.62,4.44,6.08,19.6,2.84,4.2,4.97,4.63,2.84,1.11,-373.57,0,0,0,0,0,0
19/07/2022 02:00,2.19,9.66,2.84,2.38,6.81,3.96,3.68,7.87,0.34,4.56,3.91,2.06,0,0.64,1.71,0,6.44,9.49,4.19,7.17,10.11,2.14,10.7,0,1.46,2.84,0.47,5.38,1.97,6.98,7.06,9.48,47.65,169.94,2.76,5.16,4.48,3.73,5.23,18.06,2.66,4.74,4.06,4.19,2.62,0.94,-373.57,0,0,0,0,0,0
19/07/2022 02:15,1.93,9.22,2.72,2.18,7.59,4.16,4.2,5.67,0.43,4.67,3.53,2.07,0,3.02,1.36,0,6.71,8.19,4.03,6.88,7.78,2.12,10.19,0,1.07,2.38,0.48,5.32,3.6,3.38,6.29,5.91,46.8,187.64,2.89,5.96,4.46,3.78,5.3,18.37,2.73,4.38,3.96,3.47,2.24,0.7,-373.57,0,0,0,0,0,0
19/07/2022 02:30,1.7,9.5,2.71,2.16,6.47,3.18,3.64,8.58,0.43,4.37,3.68,2.28,0,1.69,1.39,0,6.64,7.43,3.86,7.71,11.08,2.28,10.42,0,4.94,2.4,0.48,5.39,2.8,2.59,6,4.13,41.96,166.12,2.81,5.14,4.11,3.62,5.23,18.12,2.69,4.28,4.18,7.44,2.32,0.61,-373.57,0,0,0,0,0,0
